DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_???,tot_ALLARMATI,tot_ALLARMI CHIUSI,tot_ALLARMI CHIUSI CON AZIONE (CC.XX),tot_ALLARMI GENERATI,tot_ALLARMI GENERATI DA BCS,tot_ALLARMI GENERATI DA INTERPOL,tot_ALLARMI GENERATI DA SDI/NSIS,tot_ALLARMI NON CHIUSI,tot_ALLARMI RILEVANTI,tot_ALTRO,tot_ERRATA SEGNALAZIONE BCS,tot_ERRATA SEGNALAZIONE NSIS,tot_ERRATA SEGNALAZIONE SDI,tot_INAMMISSIBILITA SCHENGEN - ART.24,tot_MANCATO AGGIORNAMENTO SCHENGEN NSIS,tot_MANCATO AGGIORNAMENTO SDI,tot_N/C,tot_NOTIFICA ATTI/PROVV,tot_NULLA A PROCEDERE INT,tot_NULLA A PROCEDERE NSIS,tot_NULLA A PROCEDERE SDI,tot_RESPINTO/A,tot_VIAGGIATORI CON ALLARMI,tot_VIAGGIATORI ENTRATI NEL SISTEMA,tot_VIAGGIATORI INVESTIGATI,tot_VOLI CON ALLARMI,tot_VOLI DISPONIBILI IN INGRESSO AL SISTEMA,tot_VOLI INVESTIGATI (SDI/NSIS - INTERPOL - TSC),"tot_VOLI SOLO VISUALIZZATI, MA NON INVESTIGATI",DEPARTURE_CITY,DEPARTURE_COUNTRY,n_high_risk,n_medium_risk,tot_entries,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,alert_rate_AFG,alert_rate_AGO,alert_rate_doc_VISTO,alert_rate_doc_PERMESSO DI SOGGIORNO,alert_rate_doc_PASSAPORTO,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
KBL,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KBL→VCE,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
KCH,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KCH→FCO,0,-0.16672807101693038,0,1.0086852100285617,0,,0,0,0
KIV,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→BGY,0,-0.17542063744847863,0,1.430441293010695,0,,0,0,0
KIV,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,KIV→BLQ,0,-0.13584676029173853,0,1.3133311633835687,0,,0,0,0
KIV,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,1.0,CHISINAU,MOLDAVIA,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,KIV→FCO,0,-0.12256104408507723,0,1.114906729253833,0,,0,0,0
KIV,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,KIV→MXP,0,-0.13471464133044503,0,2.2039004134051026,0,,0,0,0
KIV,PMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→PMF,0,-0.18080743705068236,0,1.7918993524203182,0,,0,0,0
KIV,VCE,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→VCE,0,-0.17375662708200396,1,16775578323.361332,0,,0,1,0
KIV,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,181.0,176.0,0.0,0.0,0.0,0.0,CHISINAU,MOLDAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→VRN,0,-0.1597355436024755,0,2.079476979654411,0,,0,0,0
KUL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KUL→FCO,0,-0.16672807101693038,0,1.0086852100285617,0,,0,0,0
KUL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,KUL→MXP,0,-0.16451966392828066,0,0.983099622489371,0,,0,0,0
KUL,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUL→NAP,0,-0.1644953026563078,0,1.0857183574339873,0,,0,0,0
KUT,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,KUTAISI,GEORGIA,0.0,0.0,3.0,2.0,1.0,3.0,0.5,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,KUT→FCO,0,-0.12511807213664727,0,1.15772038286127,0,,0,0,0
KUT,MXP,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,2.0,2.0,0.0,2.0,KUTAISI,GEORGIA,0.0,0.0,6.0,6.0,1.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,KUT→MXP,0,-0.1149718271925016,0,1.2979682124107554,0,,0,0,0
KWI,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,221.0,122.0,0.0,0.0,0.0,0.0,KUWAIT CITY,KUWAIT,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KWI→FCO,0,-0.15291757566374198,0,2.0751201463449975,0,,0,0,0
KWI,MXP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,119.0,217.0,2.0,1.0,2.0,2.0,KUWAIT CITY,KUWAIT,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,KWI→MXP,0,-0.12286206484160833,0,1.0257690899555525,0,,0,0,0
KZN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,KZN→MXP,0,-0.17342804381981702,0,1.0019036071788396,0,,0,0,0
LAD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.0,17.0,7.0,19.0,0.4117647058823529,0.4117647058823529,0.5862068965517241,0.0,0.0,0.4117647058823529,0.0,0.16666666666666666,3.0,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.058823529411764705,LAD→FCO,0,-0.0628302527965825,0,3.9929003537891807,0,,0,0,0
LAD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.0,11.0,1.0,7.0,0.09090909090909091,0.09090909090909091,0.9166666666666666,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,LAD→MXP,0,-0.15117267679533292,0,1.62371574287573,0,,0,0,0
LAS,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS→BLQ,0,-0.1930279056121047,0,1.0,0,,0,0,0
LAX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LAX→FCO,0,-0.1388268540361305,0,1.1190395959947739,0,,0,0,0
LAX,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LOS ANGELES,STATI UNITI,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX→LIN,0,-0.18460399017257023,1,10992500039.293375,0,,0,1,0
LBA,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,1.0,0.0,0.0,LEEDS,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBA→FCO,0,-0.1728994775701015,0,1.6921617147717278,0,,0,0,0
LCY,BLQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCY→BLQ,0,-0.1830482114315894,0,1.023588692373272,0,,0,0,0
LCY,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,386.0,366.0,3.0,4.0,5.0,2.0,LONDRA,REGNO UNITO,0.0,0.0,6.0,7.0,2.0,5.0,0.2857142857142857,0.2857142857142857,1.1666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,LCY→FLR,0,-0.09599451169241074,0,1.0385084862475655,0,,0,0,0
LCY,LIN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,515.0,158.0,0.0,8.0,7.0,6.0,LONDRA,REGNO UNITO,0.0,0.0,7.0,9.0,1.0,7.0,0.1111111111111111,0.1111111111111111,1.2857142857142858,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,LCY→LIN,0,-0.07849451495580706,0,1.0616053256374183,0,,0,0,0
LGW,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,329.0,37.0,1.0,0.0,3.0,2.0,LONDRA,REGNO UNITO,0.0,0.0,15.0,15.0,4.0,9.0,0.26666666666666666,0.26666666666666666,1.0,0.21428571428571427,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2,0.2,0.2,0.4,LGW→BGY,0,-0.09200477305732319,0,1.2099418446806947,0,,0,0,0
LGW,BLQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,9.0,9.0,6.0,8.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.2,LGW→BLQ,0,-0.097265671785288,0,1.2089676228576816,0,,0,0,0
LGW,CTA,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,124.0,104.0,0.0,1.0,2.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,4.0,4.0,8.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,LGW→CTA,1,0.005467126731259708,0,1.6699897711138418,0,,0,1,0
LGW,FCO,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,27.0,981.0,1541.0,10.0,16.0,9.0,7.0,LONDRA,REGNO UNITO,0.0,0.0,91.0,89.0,8.0,62.0,0.0898876404494382,0.0898876404494382,0.978021978021978,0.06944444444444445,0.2727272727272727,0.0,0.0,0.0,0.07142857142857142,0.20930232558139536,0.11627906976744186,0.27906976744186046,0.13953488372093023,LGW→FCO,1,0.05165798195088933,0,1.8981402549773911,0,,0,1,0
LGW,FLR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,341.0,810.0,3.0,6.0,3.0,2.0,LONDRA,REGNO UNITO,0.0,0.0,15.0,16.0,9.0,13.0,0.5625,0.5625,1.0666666666666667,0.5625,0.0,0.0,0.5,0.0,1.4,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.2727272727272727,LGW→FLR,0,-0.039621425768983864,0,1.7861833432206968,0,,0,0,0
LGW,LIN,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,LGW→LIN,0,-0.06689445311618009,0,2.75401138917818,0,,0,0,0
LGW,MXP,0.0,0.0,12.0,0.0,0.0,4.0,0.0,63.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,37.0,1765.0,1467.0,8.0,10.0,5.0,8.0,LONDRA,REGNO UNITO,0.0,0.0,123.0,123.0,29.0,74.0,0.23577235772357724,0.23577235772357724,1.0,0.2413793103448276,0.3333333333333333,0.0,0.42857142857142855,0.32142857142857145,0.4117647058823529,0.2037037037037037,0.14814814814814814,0.2777777777777778,0.24074074074074073,LGW→MXP,1,0.021606856492668358,0,1.6808539852107107,0,,0,1,0
LGW,NAP,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0,285.0,864.0,4.0,4.0,2.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,12.0,12.0,3.0,7.0,0.25,0.25,1.0,0.125,0.5,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,LGW→NAP,0,-0.07571061433295184,0,1.050128028309278,0,,0,0,0
LGW,PSA,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,1.0,2.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,18.0,20.0,6.0,14.0,0.3,0.3,1.1111111111111112,0.35294117647058826,0.0,0.0,0.0,0.0,1.2,0.16666666666666666,0.25,0.4166666666666667,0.0,LGW→PSA,0,-0.09770031250747196,0,1.2126353429750898,0,,0,0,0
LGW,TRN,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,406.0,827.0,2.0,6.0,2.0,4.0,LONDRA,REGNO UNITO,0.0,0.0,21.0,21.0,17.0,18.0,0.8095238095238095,0.8095238095238095,1.0,0.8421052631578947,1.0,0.0,0.8,0.3333333333333333,1.6666666666666667,0.38461538461538464,0.23076923076923078,0.0,0.15384615384615385,LGW→TRN,1,0.002266190734174778,0,1.3441050695822017,0,,0,1,0
LGW,VCE,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,489.0,640.0,5.0,8.0,12.0,5.0,LONDRA,REGNO UNITO,0.0,0.0,47.0,49.0,8.0,33.0,0.16326530612244897,0.16326530612244897,1.0425531914893618,0.1794871794871795,0.0,0.0,0.2,0.25,0.3333333333333333,0.16,0.16,0.24,0.32,LGW→VCE,0,-0.06407720708902809,0,1.0284199563964667,0,,0,0,0
LGW,VRN,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,504.0,397.0,5.0,2.0,7.0,6.0,LONDRA,REGNO UNITO,0.0,0.0,30.0,30.0,7.0,20.0,0.23333333333333334,0.23333333333333334,1.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.058823529411764705,0.4117647058823529,0.29411764705882354,LGW→VRN,0,-0.07503043331128717,0,1.016897286633384,0,,0,0,0
LHR,BLQ,0.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,1479.0,517.0,3.0,12.0,7.0,6.0,LONDRA,REGNO UNITO,0.0,0.0,27.0,29.0,9.0,23.0,0.3103448275862069,0.3103448275862069,1.0740740740740742,0.32142857142857145,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.1,0.25,0.1,LHR→BLQ,0,-0.0571651111044062,0,1.0372880818632246,0,,0,0,0
LHR,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LHR→BRI,0,-0.17329466426584494,0,0.9998760723427468,0,,0,0,0
LHR,CAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LHR→CAG,0,-0.17342804381981702,0,1.0019036071788396,0,,0,0,0
LHR,FCO,0.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,1450.0,1099.0,11.0,11.0,12.0,12.0,LONDRA,REGNO UNITO,0.0,0.0,15.0,14.0,0.0,13.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.4,LHR→FCO,1,0.007582170959254064,0,1.4842449550421333,0,,0,1,0
LHR,LIN,0.0,0.0,18.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,1858.0,1379.0,9.0,9.0,12.0,3.0,LONDRA,REGNO UNITO,0.0,0.0,17.0,17.0,1.0,17.0,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,0.0,0.0,0.5,0.0,0.0,0.0,0.4166666666666667,0.5,0.0,LHR→LIN,0,-0.0037492950100543876,0,1.3974613856652174,0,,0,0,0
LHR,MXP,0.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,1170.0,418.0,8.0,6.0,5.0,5.0,LONDRA,REGNO UNITO,0.0,0.0,26.0,26.0,3.0,20.0,0.11538461538461539,0.11538461538461539,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.29411764705882354,LHR→MXP,0,-0.08537848562176781,0,1.018942577922199,0,,0,0,0
LHR,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LHR→NAP,0,-0.13662010532936958,0,1.4241730773447114,0,,0,0,0
LHR,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,46.0,0.0,0.0,2.0,1.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,LHR→PSA,0,-0.14073496210152775,0,1.542028368775008,0,,0,0,0
LHR,TRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,LHR→TRN,0,-0.16039193524900563,0,1.3657006840694692,0,,0,0,0
LHR,VCE,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1381.0,654.0,2.0,7.0,8.0,5.0,LONDRA,REGNO UNITO,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,LHR→VCE,0,-0.05343684034129498,0,1.0627912109363673,0,,0,0,0
